img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
codibook (651).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (653).jpg,Casual,Long-sleeve-tee,None,Jeans,None,,
codibook (654).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (656).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,,
codibook (655).jpg,Feminine,Short-sleeve-tee,Stripe,Chiffon-skirt,None,,
codibook (657).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (662).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (658).jpg,Casual,Short-sleeve-tee,Graphic,Cutoffs,None,,
codibook (661).jpg,Feminine,Shirts,None,,,,
codibook (660).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (659).jpg,,,,,,,
codibook (664).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,,
codibook (663).jpg,Casual,Long-sleeve-tee,None,Jeans,Check,,
codibook (665).jpg,Casual,Shirts,Check,H-line-skirt,None,,
codibook (667).jpg,Feminine,Long-sleeve-tee,None,Cutoffs,None,,
codibook (668).jpg,Formal,Short-sleeve-tee,Graphic,Jeans,None,,
codibook (666).jpg,Feminine,Hoodie,Check,Cutoffs,None,,
codibook (669).jpg,Casual,Shirts,Stripe,Cotten-long-pants,None,,
codibook (670).jpg,Feminine,Shirts,Check,H-line-skirt,Leopard,,
codibook (672).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (671).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,Stripe,,
codibook (674).jpg,Feminine,,,Chiffon-skirt,Dot,,
codibook (676).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (675).jpg,Casual,Short-sleeve-tee,Stripe,Cutoffs,None,,
codibook (673).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (680).jpg,Formal,Long-sleeve-tee,Dot,,,one-piece,Dot
codibook (681).jpg,Formal,,,Jeans,None,,
codibook (679).jpg,Casual,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (678).jpg,Casual,Short-sleeve-tee,Graphic,Cutoffs,None,,
codibook (682).jpg,Casual,Long-sleeve-tee,Graphic,Cutoffs,None,,
codibook (677).jpg,Casual,Long-sleeve-tee,Stripe,Cutoffs,None,,
codibook (684).jpg,Casual,Short-sleeve-tee,None,Cutoffs,None,,
codibook (686).jpg,Feminine,Long-sleeve-tee,Graphic,Cutoffs,None,,
codibook (683).jpg,Formal,Long-sleeve-tee,Check,Cotten-long-pants,None,,
codibook (685).jpg,Formal,,,,,one-piece,Check
codibook (688).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,,
codibook (687).jpg,Formal,,,Cotten-long-pants,None,,
codibook (690).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (689).jpg,Feminine,Shirts,None,Cutoffs,Floral,,
codibook (691).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (694).jpg,Casual,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (692).jpg,Feminine,Long-sleeve-tee,None,Cutoffs,None,,
codibook (695).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (693).jpg,Casual,,,Cotten-long-pants,None,,
codibook (696).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (699).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,Check,,
codibook (698).jpg,Casual,Shirts,None,Cutoffs,Floral,,
codibook (697).jpg,Formal,,,Cotten-long-pants,None,,
codibook (700).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Dot,,
codibook (701).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (711).jpg,Feminine,,,Chiffon-skirt,Stripe,,
codibook (714).jpg,Formal,,,Cotten-long-pants,None,,
codibook (716).jpg,Formal,Shirts,Check,Cutoffs,Leopard,,
codibook (712).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (717).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (713).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (715).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (719).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (718).jpg,Casual,Shirts,Check,Cutoffs,None,,
codibook (721).jpg,Casual,,,Cotten-long-pants,None,,
codibook (723).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (720).jpg,Casual,,,Cotten-long-pants,None,,
codibook (724).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (722).jpg,Formal,,,,,,
codibook (726).jpg,Casual,,,H-line-skirt,None,,
codibook (727).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (725).jpg,Casual,Long-sleeve-tee,Stripe,Cutoffs,None,,
codibook (728).jpg,Formal,Short-sleeve-tee,Stripe,Chiffon-skirt,Stripe,,
codibook (731).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (729).jpg,Formal,Long-sleeve-tee,Graphic,Jeans,None,,
codibook (730).jpg,Casual,Short-sleeve-tee,None,,,,
codibook (738).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,None,,
codibook (732).jpg,Formal,Short-sleeve-tee,Graphic,,,,
codibook (733).jpg,Casual,,,,,one-piece,Stripe
codibook (737).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,,
codibook (735).jpg,Casual,,,Cutoffs,Leopard,,
codibook (734).jpg,Formal,Short-sleeve-tee,Check,,,,
codibook (736).jpg,Casual,Long-sleeve-tee,Graphic,Jeans,None,,
codibook (739).jpg,Formal,,,H-line-skirt,None,,
codibook (740).jpg,Casual,Long-sleeve-tee,None,Jeans,None,,
codibook (741).jpg,Feminine,Shirts,None,Cutoffs,None,,
codibook (742).jpg,Casual,,,,,one-piece,Stripe
codibook (744).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (743).jpg,Formal,Shirts,Stripe,Cutoffs,Dot,,
codibook (745).jpg,Formal,,,Cotten-long-pants,None,,
codibook (746).jpg,Casual,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (747).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (748).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (751).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (749).jpg,Formal,Long-sleeve-tee,Stripe,,,,
codibook (750).jpg,Casual,,,Jeans,None,,
codibook (754).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (752).jpg,Casual,,,Cotten-long-pants,Graphic,,
codibook (753).jpg,Formal,Long-sleeve-tee,None,,,,
codibook (755).jpg,Casual,Short-sleeve-tee,None,Jeans,None,,
codibook (756).jpg,Formal,,,,,one-piece,None
codibook (765).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (760).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (763).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (759).jpg,Casual,,,Cotten-long-pants,None,,
codibook (764).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (761).jpg,Formal,Hoodie,Graphic,Cotten-long-pants,None,,
codibook (757).jpg,Feminine,Long-sleeve-tee,None,Cutoffs,Dot,,
codibook (766).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (762).jpg,Formal,Long-sleeve-tee,Graphic,Cutoffs,None,,
codibook (758).jpg,Casual,Short-sleeve-tee,Graphic,,,one-piece,Graphic
codibook (769).jpg,Casual,Hoodie,None,H-line-skirt,None,,
codibook (767).jpg,Formal,Shirts,None,Jeans,None,,
codibook (770).jpg,Formal,Shirts,None,Jeans,None,,
codibook (768).jpg,Formal,Short-sleeve-tee,Graphic,,,,
codibook (771).jpg,Formal,Shirts,Check,Cutoffs,Dot,,
codibook (773).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (774).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (772).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (775).jpg,,,,,,,
codibook (776).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (777).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (778).jpg,Formal,Long-sleeve-tee,Check,,,,
codibook (779).jpg,Formal,,,Cotten-long-pants,None,,
codibook (780).jpg,Casual,Shirts,None,H-line-skirt,None,,
codibook (781).jpg,Formal,Short-sleeve-tee,Check,,,,
codibook (782).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (784).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,,
codibook (787).jpg,Formal,Shirts,None,H-line-skirt,Leopard,,
codibook (783).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (786).jpg,Casual,Long-sleeve-tee,None,,,,
codibook (785).jpg,Formal,Long-sleeve-tee,Stripe,,,,
codibook (788).jpg,Formal,,,Chiffon-skirt,Dot,,
codibook (795).jpg,Formal,Shirts,None,H-line-skirt,None,,
codibook (789).jpg,Casual,Shirts,None,Jeans,None,,
codibook (794).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (790).jpg,Casual,,,Chiffon-skirt,Check,,
codibook (791).jpg,Formal,Long-sleeve-tee,None,,,,
codibook (792).jpg,Casual,,,Cotten-long-pants,None,,
codibook (793).jpg,Casual,Shirts,Stripe,Jeans,None,,
codibook (796).jpg,Formal,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (800).jpg,Formal,Long-sleeve-tee,Leopard,,,,
codibook (798).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (797).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (799).jpg,Casual,,,,,,
codibook (801).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (802).jpg,Formal,Shirts,Graphic,Cutoffs,None,,
codibook (804).jpg,Casual,Long-sleeve-tee,Graphic,Jeans,None,,
codibook (803).jpg,Formal,Shirts,Check,Jeans,None,,
codibook (805).jpg,Casual,Shirts,Check,Cotten-long-pants,None,,
codibook (807).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (808).jpg,Casual,Long-sleeve-tee,Graphic,Chiffon-skirt,None,,
codibook (810).jpg,Formal,Shirts,Check,Jeans,None,,
codibook (806).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (809).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (811).jpg,Casual,Shirts,None,Jeans,None,,
codibook (812).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (813).jpg,Casual,,,Cotten-long-pants,None,,
codibook (817).jpg,Formal,,,Cotten-long-pants,None,,
codibook (821).jpg,Feminine,,,Cutoffs,None,,
codibook (816).jpg,Feminine,Hoodie,None,Cutoffs,None,,
codibook (815).jpg,Casual,,,Cutoffs,Check,,
codibook (822).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (820).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (819).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (818).jpg,Casual,Shirts,Stripe,Cutoffs,None,,
codibook (814).jpg,Formal,,,Cutoffs,None,,
codibook (824).jpg,Casual,Long-sleeve-tee,None,Jeans,None,,
codibook (823).jpg,Formal,Long-sleeve-tee,None,Cutoffs,Floral,,
codibook (826).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Check,,
codibook (825).jpg,Casual,Shirts,None,Jeans,None,,
codibook (829).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,None,,
codibook (827).jpg,Formal,,,,,one-piece,None
codibook (828).jpg,Formal,,,Cotten-long-pants,None,,
codibook (831).jpg,Formal,,,Cotten-long-pants,None,,
codibook (830).jpg,Formal,Short-sleeve-tee,Graphic,Cutoffs,None,,
codibook (832).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (833).jpg,Formal,Hoodie,None,H-line-skirt,None,,
codibook (835).jpg,Formal,,,Cutoffs,None,,
codibook (834).jpg,Feminine,Shirts,Check,Cutoffs,None,,
codibook (837).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (836).jpg,Formal,Shirts,Check,H-line-skirt,None,,
codibook (842).jpg,Formal,Shirts,Floral,Cotten-long-pants,None,,
codibook (838).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (840).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (841).jpg,Casual,Hoodie,None,Cotten-long-pants,Dot,,
codibook (839).jpg,Formal,,,Cotten-long-pants,None,,
codibook (843).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (844).jpg,Casual,,,H-line-skirt,None,,
codibook (846).jpg,Casual,,,Cotten-long-pants,None,,
codibook (845).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (847).jpg,Formal,Shirts,None,H-line-skirt,None,,
codibook (849).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (848).jpg,Casual,Shirts,None,H-line-skirt,None,,
codibook (850).jpg,Casual,Shirts,Stripe,Jeans,None,,
codibook (851).jpg,Casual,,,H-line-skirt,None,,
codibook (853).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (852).jpg,Casual,Shirts,None,Chiffon-skirt,None,,
codibook (856).jpg,Formal,Long-sleeve-tee,None,Cutoffs,Leopard,,
codibook (854).jpg,Feminine,Long-sleeve-tee,Stripe,H-line-skirt,None,,
codibook (859).jpg,Formal,,,Jeans,None,,
codibook (855).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (857).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (858).jpg,Feminine,Long-sleeve-tee,None,,,one-piece,Stripe
codibook (860).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (862).jpg,Formal,Shirts,None,Jeans,None,,
codibook (863).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Dot,,
codibook (861).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (865).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Leopard,,
codibook (864).jpg,Formal,Long-sleeve-tee,None,Jeans,Leopard,,
codibook (866).jpg,Casual,Shirts,Check,,,one-piece,Check
codibook (870).jpg,Casual,Long-sleeve-tee,Graphic,Jeans,None,,
codibook (873).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (868).jpg,Casual,,,,,,
codibook (869).jpg,Casual,Shirts,None,H-line-skirt,None,,
codibook (871).jpg,Formal,,,Cotten-long-pants,None,,
codibook (867).jpg,Formal,,,Cotten-long-pants,None,,
codibook (872).jpg,Formal,Long-sleeve-tee,None,,,one-piece,None
codibook (877).jpg,Feminine,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (878).jpg,Casual,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (874).jpg,Formal,Short-sleeve-tee,Stripe,Chiffon-skirt,None,,
codibook (876).jpg,Casual,Short-sleeve-tee,Graphic,Cutoffs,None,,
codibook (875).jpg,Casual,Hoodie,None,Cutoffs,None,,
codibook (880).jpg,Formal,Short-sleeve-tee,None,Jeans,None,,
codibook (881).jpg,Formal,Long-sleeve-tee,None,Cutoffs,Leopard,,
codibook (879).jpg,Formal,Shirts,None,H-line-skirt,None,,
codibook (882).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (884).jpg,Feminine,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (885).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (887).jpg,Casual,Long-sleeve-tee,None,Jeans,None,,
codibook (883).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (886).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Stripe,,
codibook (888).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (889).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (891).jpg,Formal,,,Cotten-long-pants,None,,
codibook (895).jpg,Feminine,Short-sleeve-tee,Stripe,Cutoffs,Leopard,,
codibook (890).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (893).jpg,Feminine,,,H-line-skirt,Check,,
codibook (894).jpg,Casual,,,,,,
codibook (892).jpg,Formal,,,Cutoffs,None,,
codibook (897).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (896).jpg,Feminine,Short-sleeve-tee,Graphic,,,,
codibook (898).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (901).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (900).jpg,Casual,Shirts,None,Jeans,None,,
codibook (899).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (904).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (906).jpg,Formal,Hoodie,Graphic,Jeans,None,,
codibook (905).jpg,Feminine,Long-sleeve-tee,None,,,,
codibook (902).jpg,Casual,Long-sleeve-tee,Check,,,,
codibook (903).jpg,Casual,Hoodie,Graphic,Cutoffs,None,,
codibook (907).jpg,Feminine,Shirts,None,Cotten-long-pants,None,,
codibook (908).jpg,Formal,Long-sleeve-tee,Graphic,,,,
codibook (909).jpg,Feminine,Long-sleeve-tee,None,Chiffon-skirt,Check,,
codibook (910).jpg,Feminine,Long-sleeve-tee,Graphic,,,,
codibook (911).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (913).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,None,,
codibook (914).jpg,Formal,Shirts,None,H-line-skirt,Check,,
codibook (912).jpg,Formal,Short-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (915).jpg,Formal,Hoodie,None,Chiffon-skirt,None,,
codibook (916).jpg,Casual,Hoodie,None,Cutoffs,None,,
codibook (917).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (918).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (919).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (923).jpg,Formal,,,Chiffon-skirt,None,one-piece,None
codibook (921).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (924).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (922).jpg,Formal,Long-sleeve-tee,Stripe,,,,
codibook (920).jpg,Casual,Short-sleeve-tee,Graphic,Chiffon-skirt,Dot,,
codibook (925).jpg,Formal,,,Cotten-long-pants,None,,
codibook (927).jpg,Formal,Long-sleeve-tee,Graphic,,,,
codibook (926).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (932).jpg,Casual,Short-sleeve-tee,Graphic,,,,
codibook (930).jpg,Casual,,,Cotten-long-pants,None,,
codibook (931).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (929).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (928).jpg,Feminine,Short-sleeve-tee,Graphic,,,,
codibook (936).jpg,Formal,,,Cotten-long-pants,None,,
codibook (933).jpg,Casual,Hoodie,None,Cotten-long-pants,None,,
codibook (934).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (935).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (941).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,,
codibook (937).jpg,Casual,,,Cotten-long-pants,None,,
codibook (939).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (940).jpg,Casual,Short-sleeve-tee,Graphic,,,one-piece,Graphic
codibook (938).jpg,Casual,Long-sleeve-tee,None,,,,
codibook (944).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (943).jpg,Formal,Long-sleeve-tee,Check,Cotten-long-pants,None,,
codibook (945).jpg,Feminine,,,,,,
codibook (942).jpg,Casual,Shirts,None,Jeans,None,,
codibook (947).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (946).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (949).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (948).jpg,Formal,Shirts,None,Jeans,None,,
codibook (951).jpg,Formal,Long-sleeve-tee,None,Jeans,Check,,
codibook (953).jpg,Formal,Shirts,None,Cutoffs,None,,
codibook (952).jpg,Formal,Short-sleeve-tee,Graphic,Chiffon-skirt,Stripe,,
codibook (954).jpg,Formal,Short-sleeve-tee,None,Jeans,None,,
codibook (950).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (956).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (955).jpg,Casual,,,Jeans,None,,
codibook (959).jpg,Casual,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (957).jpg,Formal,,,Cotten-long-pants,None,,
codibook (960).jpg,Casual,Shirts,None,Jeans,None,,
codibook (958).jpg,Feminine,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (961).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (962).jpg,Formal,Shirts,None,,,,
codibook (963).jpg,Feminine,Shirts,None,Cutoffs,None,,
codibook (965).jpg,Feminine,Short-sleeve-tee,Stripe,,,,
codibook (964).jpg,Casual,Long-sleeve-tee,Graphic,Chiffon-skirt,Check,,
codibook (966).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (967).jpg,Formal,Hoodie,Check,Cutoffs,Leopard,,
codibook (970).jpg,Casual,,,Chiffon-skirt,Stripe,,
codibook (968).jpg,Formal,Shirts,Floral,,,,
codibook (971).jpg,Feminine,Short-sleeve-tee,Graphic,,,,
codibook (969).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,None,,
codibook (972).jpg,Casual,Long-sleeve-tee,Graphic,Cutoffs,Check,,
codibook (973).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (974).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (976).jpg,Casual,Shirts,Stripe,H-line-skirt,None,,
codibook (975).jpg,Casual,Hoodie,None,Chiffon-skirt,None,,
codibook (977).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (980).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (978).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (979).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,Graphic,,
codibook (981).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (982).jpg,Casual,Shirts,None,H-line-skirt,Check,,
codibook (984).jpg,Formal,,,,,,
codibook (983).jpg,Formal,,,,,one-piece,Check
codibook (988).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (985).jpg,Formal,Shirts,None,Cutoffs,Floral,,
codibook (987).jpg,Casual,,,Jeans,None,,
codibook (989).jpg,Feminine,Hoodie,Graphic,,,,
codibook (986).jpg,Formal,Shirts,None,Cutoffs,None,,
codibook (990).jpg,Feminine,Short-sleeve-tee,None,Chiffon-skirt,None,,
codibook (992).jpg,Casual,Short-sleeve-tee,Graphic,Chiffon-skirt,Stripe,,
codibook (993).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (991).jpg,Formal,Short-sleeve-tee,None,,,one-piece,None
codibook (995).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (994).jpg,Casual,Short-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (996).jpg,Feminine,Shirts,Graphic,,,,
codibook (999).jpg,Casual,Shirts,None,,,,
codibook (998).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (997).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (1000).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (1026).jpg,Formal,,,,,one-piece,Stripe
codibook (1027).jpg,Formal,Shirts,None,H-line-skirt,None,,
codibook (1030).jpg,Formal,Hoodie,None,Chiffon-skirt,None,,
codibook (1028).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (1029).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (1025).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (1022).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,None,,
codibook (1024).jpg,Casual,,,Cotten-long-pants,None,,
codibook (1023).jpg,Formal,Long-sleeve-tee,None,Jeans,Dot,,
codibook (1021).jpg,Casual,Long-sleeve-tee,Graphic,Chiffon-skirt,Dot,,
codibook (1015).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (1018).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (1016).jpg,Casual,Long-sleeve-tee,None,Cutoffs,Stripe,,
codibook (1017).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (1019).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (1020).jpg,Feminine,Shirts,Stripe,H-line-skirt,Check,,
codibook (1012).jpg,Casual,Long-sleeve-tee,None,,,,
codibook (1014).jpg,Feminine,Shirts,None,Cotten-long-pants,None,,
codibook (1013).jpg,Formal,Long-sleeve-tee,Stripe,,,,
codibook (1011).jpg,Feminine,Short-sleeve-tee,Graphic,,,,
codibook (1006).jpg,Formal,Long-sleeve-tee,None,Cutoffs,Check,,
codibook (1008).jpg,Formal,,,Chiffon-skirt,Stripe,,
codibook (1007).jpg,Casual,,,Chiffon-skirt,None,,
codibook (1009).jpg,Casual,Short-sleeve-tee,Stripe,,,one-piece,Stripe
codibook (1005).jpg,Feminine,,,Cotten-long-pants,None,,
codibook (1010).jpg,Formal,Shirts,None,Cutoffs,None,,
codibook (1001).jpg,Formal,Shirts,Stripe,Cotten-long-pants,Check,,
codibook (1003).jpg,Formal,,,Jeans,None,,
codibook (1004).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (1091).jpg,Formal,,,,,one-piece,Graphic
codibook (1083).jpg,Formal,Hoodie,Graphic,Cotten-long-pants,None,,
codibook (1084).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (1087).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (1085).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,one-piece,Check
codibook (1088).jpg,Feminine,Shirts,None,Cutoffs,None,,
codibook (1089).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (1086).jpg,Casual,,,Jeans,None,,
codibook (1090).jpg,Casual,,,Cotten-long-pants,None,,
codibook (1082).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (1081).jpg,Feminine,Shirts,Check,Cutoffs,Leopard,,
codibook (1074).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (1078).jpg,Casual,Long-sleeve-tee,Check,Cutoffs,None,,
codibook (1076).jpg,Casual,Long-sleeve-tee,Stripe,Jeans,None,,
codibook (1077).jpg,Feminine,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (1079).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
