img_dir,style,top shape,top pattern,bottom shape,bottom pattern,one-piece,one-piece pattern
codibook (391).jpg,Casual,Hoodie,None,Cotten-long-pants,None,,
codibook (386).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (394).jpg,Formal,Short-sleeve-tee,Graphic,Cutoffs,None,,
codibook (393).jpg,Feminine,Long-sleeve-tee,Check,Cutoffs,Dot,,
codibook (385).jpg,Casual,,,,,,
codibook (387).jpg,Formal,Short-sleeve-tee,Stripe,Chiffon-skirt,Stripe,,
codibook (384).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (401).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (403).jpg,Feminine,Short-sleeve-tee,Graphic,Chiffon-skirt,None,,
codibook (402).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,,
codibook (406).jpg,Casual,,,Cotten-long-pants,None,,
codibook (404).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (405).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (407).jpg,Formal,Long-sleeve-tee,Stripe,Cutoffs,None,,
codibook (408).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (411).jpg,Feminine,Shirts,None,Cutoffs,Graphic,,
codibook (409).jpg,Casual,Shirts,Stripe,Cotten-long-pants,None,,
codibook (412).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (413).jpg,Formal,,,Cotten-long-pants,None,,
codibook (410).jpg,Formal,Shirts,Graphic,Chiffon-skirt,None,,
codibook (415).jpg,,,,,,,
codibook (414).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (416).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (418).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (417).jpg,Casual,Hoodie,Graphic,Cutoffs,None,,
codibook (421).jpg,Casual,Short-sleeve-tee,None,,,,
codibook (420).jpg,Feminine,Short-sleeve-tee,Check,Cutoffs,None,,
codibook (419).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (424).jpg,Formal,,,Jeans,None,,
codibook (426).jpg,Formal,Shirts,Check,Cutoffs,None,,
codibook (425).jpg,Formal,Shirts,None,H-line-skirt,None,,
codibook (422).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (423).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (429).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (427).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (428).jpg,Casual,Short-sleeve-tee,Graphic,,,one-piece,Graphic
codibook (432).jpg,Casual,,,H-line-skirt,None,,
codibook (431).jpg,Casual,Hoodie,None,Cutoffs,Dot,,
codibook (430).jpg,Casual,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (434).jpg,Feminine,Short-sleeve-tee,Graphic,Chiffon-skirt,Stripe,,
codibook (433).jpg,Feminine,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (435).jpg,Casual,Shirts,None,Chiffon-skirt,Floral,,
codibook (437).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (436).jpg,Casual,Shirts,Stripe,Cotten-long-pants,None,,
codibook (439).jpg,Casual,,,,,one-piece,None
codibook (440).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (438).jpg,Formal,,,Cotten-long-pants,None,,
codibook (441).jpg,Formal,,,Chiffon-skirt,Check,one-piece,Check
codibook (442).jpg,Casual,Long-sleeve-tee,None,Chiffon-skirt,Dot,,
codibook (443).jpg,Feminine,Hoodie,Graphic,Cutoffs,None,,
codibook (444).jpg,Feminine,Shirts,Check,Cutoffs,None,,
codibook (445).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (446).jpg,Formal,,,Cotten-long-pants,None,,
codibook (447).jpg,Formal,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (448).jpg,Casual,Short-sleeve-tee,Graphic,,,,
codibook (451).jpg,Feminine,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (449).jpg,Casual,,,,,,
codibook (450).jpg,Formal,Shirts,None,H-line-skirt,Check,,
codibook (452).jpg,Casual,Shirts,None,H-line-skirt,Check,,
codibook (453).jpg,Casual,,,Cotten-long-pants,None,,
codibook (454).jpg,Casual,Hoodie,None,Cotten-long-pants,None,,
codibook (457).jpg,Casual,Long-sleeve-tee,Stripe,H-line-skirt,None,,
codibook (458).jpg,Feminine,Shirts,None,Cutoffs,None,,
codibook (456).jpg,Feminine,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (455).jpg,Casual,,,Jeans,None,,
codibook (459).jpg,Casual,,,Cutoffs,None,,
codibook (460).jpg,Formal,Long-sleeve-tee,None,,,,
codibook (462).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (461).jpg,Casual,Shirts,None,H-line-skirt,None,,
codibook (466).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (468).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,None,,
codibook (465).jpg,Formal,Short-sleeve-tee,Graphic,Chiffon-skirt,Check,,
codibook (463).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (464).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (467).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (470).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,,
codibook (469).jpg,Formal,Shirts,None,Jeans,None,,
codibook (472).jpg,Feminine,Shirts,Check,Cotten-long-pants,Dot,,
codibook (474).jpg,Casual,Long-sleeve-tee,Stripe,Chiffon-skirt,Stripe,,
codibook (471).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (473).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,one-piece,Graphic
codibook (475).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (476).jpg,Casual,,,Jeans,None,,
codibook (477).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (479).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (480).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (481).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (483).jpg,Casual,,,Cutoffs,None,,
codibook (482).jpg,Feminine,,,,,,
codibook (478).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (484).jpg,Feminine,Short-sleeve-tee,Check,,,,
codibook (485).jpg,Formal,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (491).jpg,Formal,,,Cotten-long-pants,None,,
codibook (490).jpg,Feminine,Shirts,None,Cutoffs,None,,
codibook (492).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (488).jpg,Casual,Hoodie,Check,Cutoffs,None,,
codibook (486).jpg,Formal,,,Cutoffs,None,,
codibook (489).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (487).jpg,,,,,,,
codibook (495).jpg,Casual,Hoodie,Graphic,Cotten-long-pants,None,,
codibook (493).jpg,,,,,,,
codibook (494).jpg,Casual,Long-sleeve-tee,Graphic,,,,
codibook (498).jpg,Casual,Hoodie,Graphic,H-line-skirt,Check,,
codibook (496).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,,
codibook (497).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (499).jpg,Feminine,,,,,,
codibook (501).jpg,Casual,Short-sleeve-tee,Stripe,H-line-skirt,None,,
codibook (500).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (502).jpg,Casual,Short-sleeve-tee,None,Cutoffs,None,,
codibook (503).jpg,Casual,,,Cotten-long-pants,None,,
codibook (504).jpg,Formal,,,Cotten-long-pants,None,,
codibook (511).jpg,Formal,,,Cotten-long-pants,None,,
codibook (507).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (506).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (508).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (510).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (509).jpg,Formal,,,Cotten-long-pants,None,,
codibook (505).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (512).jpg,Formal,Shirts,None,,,,
codibook (514).jpg,Casual,Long-sleeve-tee,Graphic,Cutoffs,Graphic,,
codibook (513).jpg,Casual,Short-sleeve-tee,None,Jeans,None,,
codibook (515).jpg,Formal,Long-sleeve-tee,None,,,,
codibook (518).jpg,Casual,Long-sleeve-tee,None,Cutoffs,Check,,
codibook (516).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (519).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,Check,,
codibook (517).jpg,Formal,,,Cotten-long-pants,None,,
codibook (522).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (520).jpg,Casual,,,Jeans,None,,
codibook (521).jpg,Formal,Hoodie,Graphic,Cutoffs,Dot,,
codibook (523).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (526).jpg,Formal,Shirts,Graphic,Cutoffs,Check,,
codibook (524).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (525).jpg,Feminine,Short-sleeve-tee,None,Cutoffs,None,,
codibook (527).jpg,Casual,Shirts,None,Chiffon-skirt,Check,,
codibook (528).jpg,Casual,,,Chiffon-skirt,None,,
codibook (529).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (530).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (534).jpg,Casual,Shirts,None,H-line-skirt,None,,
codibook (532).jpg,Casual,Shirts,Check,H-line-skirt,None,,
codibook (535).jpg,Formal,Shirts,None,H-line-skirt,Check,,
codibook (533).jpg,Casual,Hoodie,Stripe,Cotten-long-pants,None,,
codibook (531).jpg,Casual,Long-sleeve-tee,Stripe,H-line-skirt,None,,
codibook (536).jpg,Feminine,,,,,one-piece,Dot
codibook (537).jpg,Formal,Short-sleeve-tee,None,Jeans,None,,
codibook (540).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (541).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (539).jpg,Feminine,,,Chiffon-skirt,Floral,,
codibook (538).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (545).jpg,Formal,Long-sleeve-tee,Check,,,one-piece,Check
codibook (542).jpg,Casual,Short-sleeve-tee,Stripe,Cutoffs,None,,
codibook (544).jpg,Formal,Shirts,Check,H-line-skirt,None,,
codibook (543).jpg,Casual,Hoodie,None,Chiffon-skirt,Stripe,,
codibook (546).jpg,Feminine,Short-sleeve-tee,None,,,one-piece,Floral
codibook (547).jpg,Formal,Shirts,Graphic,,,,
codibook (548).jpg,Formal,Short-sleeve-tee,Stripe,Jeans,None,,
codibook (549).jpg,Casual,Hoodie,None,Cotten-long-pants,None,,
codibook (551).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (550).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (554).jpg,Casual,,,Chiffon-skirt,Stripe,,
codibook (555).jpg,Formal,Shirts,Check,Jeans,None,,
codibook (556).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (553).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (557).jpg,Casual,Shirts,Floral,Cutoffs,Leopard,,
codibook (552).jpg,Casual,,,Cutoffs,Dot,,
codibook (560).jpg,Casual,,,Chiffon-skirt,Stripe,one-piece,Stripe
codibook (562).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (558).jpg,Feminine,Shirts,None,Cutoffs,Check,,
codibook (559).jpg,Feminine,,,Cotten-long-pants,None,,
codibook (561).jpg,Formal,Hoodie,Check,Jeans,None,,
codibook (565).jpg,Casual,,,Cotten-long-pants,None,,
codibook (563).jpg,Formal,Shirts,Floral,Cotten-long-pants,None,,
codibook (564).jpg,Formal,,,,,one-piece,Check
codibook (566).jpg,Formal,Long-sleeve-tee,Graphic,,,,
codibook (567).jpg,Casual,,,,,one-piece,Dot
codibook (568).jpg,Formal,Long-sleeve-tee,Graphic,,,,
codibook (573).jpg,Formal,Long-sleeve-tee,None,Jeans,Dot,,
codibook (574).jpg,Casual,,,Jeans,None,,
codibook (571).jpg,Casual,,,Cutoffs,None,,
codibook (570).jpg,Casual,,,H-line-skirt,None,,
codibook (569).jpg,Feminine,Shirts,None,Cotten-long-pants,None,,
codibook (572).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,,
codibook (575).jpg,Formal,,,H-line-skirt,None,,
codibook (577).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (576).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (580).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (578).jpg,Casual,Hoodie,Graphic,Cutoffs,None,,
codibook (579).jpg,Formal,Long-sleeve-tee,Dot,Cotten-long-pants,None,,
codibook (582).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (584).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (583).jpg,Formal,Shirts,None,Jeans,None,,
codibook (581).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (586).jpg,Feminine,Shirts,None,H-line-skirt,Dot,,
codibook (585).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (587).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (588).jpg,Casual,,,Cotten-long-pants,None,,
codibook (590).jpg,Feminine,Shirts,None,Jeans,Graphic,,
codibook (589).jpg,Feminine,,,,,,
codibook (591).jpg,Formal,,,Cotten-long-pants,None,,
codibook (593).jpg,Casual,Shirts,None,H-line-skirt,Graphic,,
codibook (592).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (600).jpg,Casual,Shirts,Graphic,,,,
codibook (595).jpg,Casual,,,Chiffon-skirt,Check,,
codibook (598).jpg,Feminine,Shirts,None,Jeans,None,,
codibook (594).jpg,Formal,Long-sleeve-tee,Graphic,,,,
codibook (599).jpg,Formal,,,Jeans,None,,
codibook (597).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (596).jpg,Casual,Long-sleeve-tee,None,,,,
codibook (702).jpg,Feminine,Long-sleeve-tee,Check,Cutoffs,None,,
codibook (703).jpg,Casual,Shirts,None,H-line-skirt,None,,
codibook (704).jpg,Casual,Shirts,Floral,,,,
codibook (706).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (705).jpg,Casual,,,Cutoffs,None,,
codibook (707).jpg,Casual,Short-sleeve-tee,Graphic,Chiffon-skirt,Dot,,
codibook (708).jpg,Formal,,,,,,
codibook (710).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (709).jpg,Casual,,,Cotten-long-pants,None,,
codibook (601).jpg,Casual,,,Jeans,None,,
codibook (602).jpg,Formal,Shirts,None,H-line-skirt,None,,
codibook (604).jpg,Formal,Shirts,Dot,Chiffon-skirt,None,,
codibook (603).jpg,Casual,,,,,,
codibook (605).jpg,Feminine,Shirts,Stripe,Cutoffs,Dot,,
codibook (606).jpg,Casual,Long-sleeve-tee,Check,H-line-skirt,Dot,,
codibook (608).jpg,Feminine,Short-sleeve-tee,None,Cutoffs,None,,
codibook (607).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (609).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (617).jpg,Formal,Shirts,Check,Cotten-long-pants,None,,
codibook (612).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (611).jpg,Feminine,Short-sleeve-tee,Graphic,,,,
codibook (610).jpg,Formal,,,Cotten-long-pants,None,,
codibook (613).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (614).jpg,Casual,,,Cutoffs,None,,
codibook (616).jpg,Feminine,Shirts,None,Jeans,None,,
codibook (615).jpg,Formal,Short-sleeve-tee,Graphic,Jeans,None,,
codibook (618).jpg,Feminine,Shirts,None,Cutoffs,None,,
codibook (621).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (619).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (620).jpg,Casual,Long-sleeve-tee,None,Cutoffs,Check,,
codibook (626).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (623).jpg,Formal,Short-sleeve-tee,None,Cutoffs,Leopard,,
codibook (622).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (624).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (625).jpg,Formal,Hoodie,None,H-line-skirt,None,,
codibook (629).jpg,Casual,Shirts,Graphic,Jeans,None,,
codibook (627).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (633).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,Leopard,,
codibook (630).jpg,Feminine,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (628).jpg,Formal,Long-sleeve-tee,Dot,,,,
codibook (632).jpg,Casual,,,Cotten-long-pants,None,,
codibook (631).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (635).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (634).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (636).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (640).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (641).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (642).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (638).jpg,Casual,Shirts,Stripe,Cotten-long-pants,None,,
codibook (637).jpg,Feminine,Hoodie,Graphic,Cutoffs,None,,
codibook (639).jpg,Formal,Shirts,None,,,one-piece,Leopard
codibook (643).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (645).jpg,Casual,,,Cutoffs,None,,
codibook (646).jpg,Formal,,,Cotten-long-pants,None,,
codibook (644).jpg,Formal,,,,,one-piece,None
codibook (649).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (648).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (650).jpg,Casual,Long-sleeve-tee,Graphic,,,,
codibook (647).jpg,Casual,Short-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (652).jpg,Feminine,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (651).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (653).jpg,Casual,Long-sleeve-tee,None,Jeans,None,,
codibook (654).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,Check,,
codibook (656).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,,
codibook (655).jpg,Feminine,Short-sleeve-tee,Stripe,Chiffon-skirt,None,,
codibook (657).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (662).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (658).jpg,Casual,Short-sleeve-tee,Graphic,Cutoffs,None,,
codibook (661).jpg,Feminine,Shirts,None,,,,
codibook (660).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (659).jpg,,,,,,,
codibook (664).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,,
codibook (663).jpg,Casual,Long-sleeve-tee,None,Jeans,Check,,
codibook (665).jpg,Casual,Shirts,Check,H-line-skirt,None,,
codibook (667).jpg,Feminine,Long-sleeve-tee,None,Cutoffs,None,,
codibook (668).jpg,Formal,Short-sleeve-tee,Graphic,Jeans,None,,
codibook (666).jpg,Feminine,Hoodie,Check,Cutoffs,None,,
codibook (669).jpg,Casual,Shirts,Stripe,Cotten-long-pants,None,,
codibook (670).jpg,Feminine,Shirts,Check,H-line-skirt,Leopard,,
codibook (672).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (671).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,Stripe,,
codibook (674).jpg,Feminine,,,Chiffon-skirt,Dot,,
codibook (676).jpg,Formal,Long-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (675).jpg,Casual,Short-sleeve-tee,Stripe,Cutoffs,None,,
codibook (673).jpg,Casual,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (680).jpg,Formal,Long-sleeve-tee,Dot,,,one-piece,Dot
codibook (681).jpg,Formal,,,Jeans,None,,
codibook (679).jpg,Casual,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (678).jpg,Casual,Short-sleeve-tee,Graphic,Cutoffs,None,,
codibook (682).jpg,Casual,Long-sleeve-tee,Graphic,Cutoffs,None,,
codibook (677).jpg,Casual,Long-sleeve-tee,Stripe,Cutoffs,None,,
codibook (684).jpg,Casual,Short-sleeve-tee,None,Cutoffs,None,,
codibook (686).jpg,Feminine,Long-sleeve-tee,Graphic,Cutoffs,None,,
codibook (683).jpg,Formal,Long-sleeve-tee,Check,Cotten-long-pants,None,,
codibook (685).jpg,Formal,,,,,one-piece,Check
codibook (688).jpg,Formal,Shirts,Stripe,Cotten-long-pants,None,,
codibook (687).jpg,Formal,,,Cotten-long-pants,None,,
codibook (690).jpg,Formal,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (689).jpg,Feminine,Shirts,None,Cutoffs,Floral,,
codibook (691).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (694).jpg,Casual,Short-sleeve-tee,Stripe,Cotten-long-pants,None,,
codibook (692).jpg,Feminine,Long-sleeve-tee,None,Cutoffs,None,,
codibook (695).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (693).jpg,Casual,,,Cotten-long-pants,None,,
codibook (696).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (699).jpg,Formal,Long-sleeve-tee,None,Chiffon-skirt,Check,,
codibook (698).jpg,Casual,Shirts,None,Cutoffs,Floral,,
codibook (697).jpg,Formal,,,Cotten-long-pants,None,,
codibook (700).jpg,Formal,Long-sleeve-tee,None,H-line-skirt,Dot,,
codibook (701).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (711).jpg,Feminine,,,Chiffon-skirt,Stripe,,
codibook (714).jpg,Formal,,,Cotten-long-pants,None,,
codibook (716).jpg,Formal,Shirts,Check,Cutoffs,Leopard,,
codibook (712).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (717).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (713).jpg,Casual,Long-sleeve-tee,None,Cutoffs,None,,
codibook (715).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (719).jpg,Casual,Long-sleeve-tee,Graphic,H-line-skirt,None,,
codibook (718).jpg,Casual,Shirts,Check,Cutoffs,None,,
codibook (721).jpg,Casual,,,Cotten-long-pants,None,,
codibook (723).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (720).jpg,Casual,,,Cotten-long-pants,None,,
codibook (724).jpg,Casual,Short-sleeve-tee,None,Cotten-long-pants,None,,
codibook (722).jpg,Formal,,,,,,
codibook (726).jpg,Casual,,,H-line-skirt,None,,
codibook (727).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (725).jpg,Casual,Long-sleeve-tee,Stripe,Cutoffs,None,,
codibook (728).jpg,Formal,Short-sleeve-tee,Stripe,Chiffon-skirt,Stripe,,
codibook (731).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (729).jpg,Formal,Long-sleeve-tee,Graphic,Jeans,None,,
codibook (730).jpg,Casual,Short-sleeve-tee,None,,,,
codibook (738).jpg,Casual,Short-sleeve-tee,None,H-line-skirt,None,,
codibook (732).jpg,Formal,Short-sleeve-tee,Graphic,,,,
codibook (733).jpg,Casual,,,,,one-piece,Stripe
codibook (737).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,,
codibook (735).jpg,Casual,,,Cutoffs,Leopard,,
codibook (734).jpg,Formal,Short-sleeve-tee,Check,,,,
codibook (736).jpg,Casual,Long-sleeve-tee,Graphic,Jeans,None,,
codibook (739).jpg,Formal,,,H-line-skirt,None,,
codibook (740).jpg,Casual,Long-sleeve-tee,None,Jeans,None,,
codibook (741).jpg,Feminine,Shirts,None,Cutoffs,None,,
codibook (742).jpg,Casual,,,,,one-piece,Stripe
codibook (744).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (743).jpg,Formal,Shirts,Stripe,Cutoffs,Dot,,
codibook (745).jpg,Formal,,,Cotten-long-pants,None,,
codibook (746).jpg,Casual,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (747).jpg,Formal,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (748).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (751).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (749).jpg,Formal,Long-sleeve-tee,Stripe,,,,
codibook (750).jpg,Casual,,,Jeans,None,,
codibook (754).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (752).jpg,Casual,,,Cotten-long-pants,Graphic,,
codibook (753).jpg,Formal,Long-sleeve-tee,None,,,,
codibook (755).jpg,Casual,Short-sleeve-tee,None,Jeans,None,,
codibook (756).jpg,Formal,,,,,one-piece,None
codibook (765).jpg,Feminine,Long-sleeve-tee,None,H-line-skirt,None,,
codibook (760).jpg,Casual,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (763).jpg,Casual,Long-sleeve-tee,None,Cotten-long-pants,None,,
codibook (759).jpg,Casual,,,Cotten-long-pants,None,,
codibook (764).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (761).jpg,Formal,Hoodie,Graphic,Cotten-long-pants,None,,
codibook (757).jpg,Feminine,Long-sleeve-tee,None,Cutoffs,Dot,,
codibook (766).jpg,Formal,Hoodie,None,Cotten-long-pants,None,,
codibook (762).jpg,Formal,Long-sleeve-tee,Graphic,Cutoffs,None,,
codibook (758).jpg,Casual,Short-sleeve-tee,Graphic,,,one-piece,Graphic
codibook (769).jpg,Casual,Hoodie,None,H-line-skirt,None,,
codibook (767).jpg,Formal,Shirts,None,Jeans,None,,
codibook (770).jpg,Formal,Shirts,None,Jeans,None,,
codibook (768).jpg,Formal,Short-sleeve-tee,Graphic,,,,
codibook (771).jpg,Formal,Shirts,Check,Cutoffs,Dot,,
codibook (773).jpg,Formal,Short-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (774).jpg,Casual,Shirts,None,Cotten-long-pants,None,,
codibook (772).jpg,Casual,Shirts,None,Cutoffs,None,,
codibook (775).jpg,,,,,,,
codibook (776).jpg,Formal,Long-sleeve-tee,Graphic,Cotten-long-pants,None,,
codibook (777).jpg,Formal,Long-sleeve-tee,None,Jeans,None,,
codibook (778).jpg,Formal,Long-sleeve-tee,Check,,,,
codibook (779).jpg,Formal,,,Cotten-long-pants,None,,
codibook (780).jpg,Casual,Shirts,None,H-line-skirt,None,,
codibook (781).jpg,Formal,Short-sleeve-tee,Check,,,,
codibook (782).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
codibook (784).jpg,Formal,Long-sleeve-tee,None,Cutoffs,None,,
codibook (787).jpg,Formal,Shirts,None,H-line-skirt,Leopard,,
codibook (783).jpg,Formal,Shirts,None,Cotten-long-pants,None,,
